2000
Antoniya,Afanasyeva,1,162,22/6/1950,Russia,Arkhangelskaya Oblast,Arkhangelsk
Vesna,Engelgardt,1,163,30/12/1986,Russia,Stavropolskiy Kray,Zelenokumsk
Avtonom,Rokossovsky,0,182,28/5/1981,Russia,Moskva,Moscow
Mstislav,Kazankov,0,151,6/4/1975,Russia,Arkhangelskaya Oblast,Arkhangelsk
Katya,Sungatulina,1,155,20/3/2002,Russia,Krasnodarskiy Kray,Krasnodar
Avdelay,Shchyotkin,0,160,16/7/1985,Russia,Moskva,Moscow
Inna,Yengalycheva,1,152,12/11/1989,Russia,Sverdlovskaya Oblast,Nizhniy Tagil
Vadim,Matveyev,0,186,11/6/1974,Russia,Samarskaya Oblast,Samara
Snezhana,Usachyova,1,177,26/2/1987,Russia,Novgorodskaya Oblast,Velikiy Novgorod
Avimelekh,Lisitsyn,0,171,5/9/1994,Russia,Dagestan,Makhachkala
Stefania,Lyagushova,1,174,28/10/1967,Russia,Novosibirskaya Oblast,Novosibirsk
Misha,Nikolayev,0,182,17/4/1983,Russia,Rostovskaya Oblast,Rostov-na-Donu
Avenira,Kolupayeva,1,168,16/9/1981,Russia,Khakasiya,Abakan
Agatha,Rubashkina,1,184,29/1/1995,Russia,Permskiy Kray,Perm
Genrikh,Zakharov,0,169,15/2/1969,Russia,Smolenskaya Oblast,Smolensk
Natasha,Sharshina,1,150,8/5/1994,Russia,Samarskaya Oblast,Syzran
Nonna,Minkovskaya,1,173,1/10/1965,Russia,Sankt-Peterburg,Saint Petersburg
Svetlana,Gacheva,1,169,2/10/1989,Russia,Buryatiya,Ulan-Ude
Natella,Shlykova,1,161,9/11/1998,Russia,Permskiy Kray,Kungur
Abataly,Zhernakov,0,200,20/8/2005,Russia,Moskovskaya Oblast,Serpukhov
Aventina,Ogurtsova,1,164,25/6/1965,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Yelena,Arkhangelskaya,1,166,17/5/1953,Russia,Moskva,Moscow
Avdotya,Loginova,1,155,8/5/1996,Russia,Primorskiy Kray,Ussuriysk
Viktoriya,Yeryomina,1,144,8/10/1993,Russia,Novosibirskaya Oblast,Novosibirsk
Prokhor,Borisyuk,0,161,12/10/1995,Russia,Samarskaya Oblast,Syzran
Agapiya,Sherstova,1,140,26/7/1972,Russia,Omskaya Oblast,Omsk
Aviva,Khramova,1,180,29/3/1969,Russia,Rostovskaya Oblast,Rostov-na-Donu
Elina,Pankina,1,154,25/3/1963,Russia,Permskiy Kray,Krasnokamsk
Rustem,Etush,0,165,30/6/1971,Russia,Omskaya Oblast,Omsk
Natalya,Chapayeva,1,149,3/5/2003,Russia,Kamchatskiy Kray,Petropavlovsk-Kamchatskiy
Galina,Sutulina,1,162,24/5/1975,Russia,Lipetskaya Oblast,Lipetsk
Tamara,Dobrolyubova,1,160,20/6/1976,Russia,Tatarstan,Kazan
Arkadiy,Zlobin,0,165,6/1/2008,Russia,Moskva,Moscow
Anna,Kasyanenko,1,162,28/3/1964,Russia,Kurganskaya Oblast,Kurgan
Daniel,Davydkin,0,171,10/2/1956,Russia,Moskovskaya Oblast,Serpukhov
Viktor,Dresvyanin,0,162,5/8/1974,Russia,Komi,Usinsk
Pavel,Kuimov,0,186,17/3/2002,Russia,Magadanskaya Oblast,Magadan
Rachel,Garifullina,1,161,20/2/1998,Russia,Pskovskaya Oblast,Velikiye Luki
Abid,Usilov,0,173,5/6/1979,Russia,Stavropolskiy Kray,Pyatigorsk
Abelyar,Ivanov,0,174,6/2/2005,Russia,Novgorodskaya Oblast,Velikiy Novgorod
Avrey,ZaytsevZaytsev,0,177,20/7/1987,Russia,Moskva,Moscow
Nectarios,Greshnovo,0,178,27/10/1965,Russia,Udmurtiya,Glazov
Agap,Tereshchenko,0,180,28/9/2005,Russia,Vladimirskaya Oblast,Kovrov
Avgusta,Nasonova,1,160,18/12/1975,Russia,Tulskaya Oblast,Novomoskovsk
Lyubov,Nizamutdinova,1,164,17/9/1966,Russia,Krasnodarskiy Kray,Armavir
Viktoriya,Dragunova,1,152,11/4/1964,Russia,Vladimirskaya Oblast,Muromskiy
Abelyar,Fedotov,0,152,28/2/1976,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk
Mila,Belova,1,150,24/10/1988,Russia,Kemerovskaya Oblast,Kiselevsk
Alla,Gagolina,1,173,30/9/1983,Russia,Kareliya,Kondopoga
Vadim,Sorokin,0,183,3/1/1961,Russia,Moskva,Moscow
Agafiya,Azarova,1,173,24/9/1979,Russia,Samarskaya Oblast,Samara
Abagor,Sokolov,0,172,1/3/1987,Russia,Kemerovskaya Oblast,Novokuznetsk
Natella,Perfilyeva,1,164,3/6/1958,Russia,Samarskaya Oblast,Samara
Aburom,Kamenev,0,180,13/1/1972,Russia,Udmurtiya,Sarapul
Milorad,Oshchov,0,170,16/10/1964,Russia,Rostovskaya Oblast,Rostov-na-Donu
Ivan,Tolokonsky,0,183,5/8/1975,Russia,Sakha (Yakutiya),Vilyuysk
Rostislav,Ledovskoy,0,188,17/8/1959,Russia,Novosibirskaya Oblast,Novosibirsk
Antonina,Dobrynina,1,168,30/1/1956,Russia,Kostromskaya Oblast,Kostroma
Artemy,Bychkov,0,184,16/7/1977,Russia,Permskiy Kray,Kungur
Larissa,Dedova,1,165,19/10/1959,Russia,Permskiy Kray,Perm
Nikita,Yurin,0,172,18/2/1983,Russia,Lipetskaya Oblast,Lipetsk
Avksily,Chelomey,0,182,3/10/1957,Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Surgut
Veronica,Mukhina,1,150,2/11/1956,Russia,Bashkortostan,Birsk
Ruslana,Mosina,1,163,4/2/1954,Russia,Krasnoyarskiy Kray,Achinsk
Sasha,Bliznyuk,0,183,4/4/1978,Russia,Novosibirskaya Oblast,Novosibirsk
Svetoslav,Belorusov,0,158,3/11/2008,Russia,Khabarovskiy Kray,Khabarovsk
Avtonoma,Vasina,1,169,12/9/1975,Russia,Astrakhanskaya Oblast,Astrakhan
Dmitry,Osin,0,180,11/6/2007,Russia,Zabaykalskiy Kray,Chita
Antoniya,Ryabova,1,153,6/6/1979,Russia,North Ossetia,Vladikavkaz
Lina,Kartashova,1,156,25/7/1959,Russia,Bashkortostan,Ufa
Elena,Zharykhina,1,186,17/1/1989,Russia,Kabardino-Balkariya,Nalchik
Marta,Yunevich,1,182,23/3/1974,Russia,Moskva,Moscow
Abamon,Bolotnikov,0,178,5/8/1971,Russia,Belgorodskaya Oblast,Staryy Oskol
Avenir,Streltsov,0,180,30/9/1950,Russia,Permskiy Kray,Perm
Aventin,Kosorukov,0,181,26/3/1955,Russia,Moskva,Moscow
Timofey,Semerikov,0,179,6/9/1954,Russia,Belgorodskaya Oblast,Belgorod
Agavva,Polivanov,0,177,7/4/2002,Russia,Irkutskaya Oblast,Bratsk
Nikola,Baryshnikov,0,191,23/5/1978,Russia,Nizhegorodskaya Oblast,Dzerzhinsk
Yulia,Gruzdeva,1,160,14/10/1951,Russia,Kemerovskaya Oblast,Kemerovo
Lavrentiy,Vanzin,0,182,22/4/1981,Russia,Rostovskaya Oblast,Rostov-na-Donu
Valentina,Mosalyova,1,160,23/3/2009,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Danica,Ryndina,1,154,8/2/1990,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Boris,Krivkov,0,174,18/2/1973,Russia,Sverdlovskaya Oblast,Kamensk-Uralskiy
Zinovy,Kortnev,0,166,29/11/2007,Russia,Yaroslavskaya Oblast,Yaroslavl
Ekaterina,Petrenko,1,177,15/1/1962,Russia,Krasnodarskiy Kray,Timashevsk
Alla,Malinina,1,176,12/7/1977,Russia,Novosibirskaya Oblast,Novosibirsk
Prokopy,Skryabin,0,177,29/2/1969,Russia,Amurskaya Oblast,Blagoveshchensk
Natalia,Bychkova,1,175,9/12/1995,Russia,Tyumenskaya Oblast,Tyumen
Natella,Sadovskaya,1,175,5/4/1959,Russia,Volgogradskaya Oblast,Volgograd
Agafodor,Golov,0,186,30/8/1950,Russia,Permskiy Kray,Perm
Nika,Zhvikova,1,178,23/11/1978,Russia,Tatarstan,Krasnyye Chelny
Avundy,Panin,0,161,11/10/2008,Russia,Permskiy Kray,Perm
Agafodor,Akulov,0,165,11/9/1972,Russia,Kostromskaya Oblast,Sharya
Magomedkhan,Shchurov,0,156,7/7/1985,Russia,Tatarstan,Nizhnekamsk
Aventina,Prokhorova,1,165,11/3/2006,Russia,Nizhegorodskaya Oblast,Arzamas
Mila,Putina,1,156,27/2/1982,Russia,Moskovskaya Oblast,Podolsk
Natella,Timoshkina,1,182,23/6/2008,Russia,Volgogradskaya Oblast,Frolovo
Budimir,Yunkin,0,178,12/9/2007,Russia,Samarskaya Oblast,Chapayevsk
Antoniya,Dryagina,1,168,5/12/1991,Russia,Sverdlovskaya Oblast,Verkhnyaya Salda
Sophia,Dunayevskaya,1,172,15/9/1963,Russia,Arkhangelskaya Oblast,Velsk
Stanislava,Zabolotnaya,1,159,19/5/1952,Russia,Sankt-Peterburg,Saint Petersburg
Konstantin,Akhremenko,0,172,20/5/2005,Russia,Sverdlovskaya Oblast,Yekaterinburg
Avgustina,Chuzhinova,1,166,19/10/1963,Russia,Moskovskaya Oblast,Podolsk
Milena,Khrebtova,1,161,29/1/1978,Russia,Kalmykiya,Elista
Timofey,Kolomnikov,0,182,24/12/1983,Russia,Krasnodarskiy Kray,Yeysk
Valentina,Gornostayeva,1,164,8/12/1973,Russia,Vologodskaya Oblast,Vologda
Avgustina,Loskutova,1,156,22/1/2001,Russia,Moskva,Moscow
Milena,Boltonogova,1,150,4/7/2003,Russia,Orenburgskaya Oblast,Orsk
Slava,Sevostyanov,0,177,25/7/1955,Russia,Sankt-Peterburg,Saint Petersburg
Damir,Gusev,0,178,13/12/1999,Russia,Kabardino-Balkariya,Nalchik
Nikita,Isayev,0,160,27/12/1983,Russia,Krasnodarskiy Kray,Krasnodar
Yevgeny,Genkin,0,163,5/8/2008,Russia,Volgogradskaya Oblast,Volgograd
Natasha,Akinfeeva,1,178,11/1/1991,Russia,Moskva,Moscow
Gerasim,Koshechkin,0,155,17/4/1998,Russia,Chelyabinskaya Oblast,Chelyabinsk
Agafa,Rasskazova,1,153,6/11/2006,Russia,Chuvashiya,Cheboksary
Amvrosy,Teryoshin,0,175,23/1/1986,Russia,Novosibirskaya Oblast,Novosibirsk
Avtonoma,Sitnikova,1,140,5/7/1987,Russia,Irkutskaya Oblast,Tayshetka
Avkt,Kurganov,0,183,21/5/1961,Russia,Samarskaya Oblast,Novokuybyshevsk
Aventin,Taushev,0,170,20/5/2009,Russia,Orenburgskaya Oblast,Orenburg
Stanislava,Shulga,1,158,17/9/1978,Russia,Sverdlovskaya Oblast,Yekaterinburg
Luiza,Dryomova,1,156,13/4/2004,Russia,Arkhangelskaya Oblast,Severodvinsk
Nataliya,Vedernikova,1,159,20/4/1958,Russia,Kemerovskaya Oblast,Kiselevsk
Lena,Kolupayeva,1,178,14/11/1962,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Lukyan,Tatarintsev,0,159,11/10/1988,Russia,Kemerovskaya Oblast,Anzhero-Sudzhensk
Snezhana,Milyutina,1,184,27/11/1961,Russia,Moskva,Moscow
Victor,Alexeyev,0,178,23/2/1983,Russia,Tambovskaya Oblast,Tambov
Mstislav,Uglichinin,0,173,9/8/1995,Russia,Omskaya Oblast,Omsk
Agatha,Akhremenko,1,163,9/9/2000,Russia,Sankt-Peterburg,Saint Petersburg
Matvei,Yermilov,0,181,25/4/2002,Russia,Tatarstan,Nizhnekamsk
Prokhor,Kutikov,0,174,11/7/1963,Russia,Udmurtiya,Votkinsk
Lavrentiy,Lipov,0,176,4/2/1987,Russia,Sverdlovskaya Oblast,Yekaterinburg
Nina,Vedeneyeva,1,149,21/10/1980,Russia,Rostovskaya Oblast,Rostov-na-Donu
Amvrosy,Bokaryov,0,151,18/3/1977,Russia,Yaroslavskaya Oblast,Rybinsk
Svetoslav,Strekalov,0,176,24/4/1981,Russia,Vologodskaya Oblast,Vologda
Gennadiya,Lyzlova,1,172,3/7/1986,Russia,Moskva,Moscow
Milena,Chernikova,1,154,16/12/1964,Russia,Tulskaya Oblast,Tula
Lyubov,Dvornikova,1,156,5/7/1960,Russia,Novosibirskaya Oblast,Barabinsk
Samara,Tatarinova,1,178,23/9/2002,Russia,Moskovskaya Oblast,Klin
Mikhail,Loktionov,0,170,4/9/1996,Russia,Tomskaya Oblast,Tomsk
Milica,Timofeyeva,1,160,2/3/1970,Russia,Tulskaya Oblast,Tula
Vladislav,Gribanov,0,180,19/8/2008,Russia,Sankt-Peterburg,Kolpino
Avreya,Elembayeva,1,156,29/7/2006,Russia,Sverdlovskaya Oblast,Yekaterinburg
Nectarios,Zyomin,0,199,17/10/1983,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Boris,Zhdanov,0,183,14/5/1998,Russia,Sankt-Peterburg,Saint Petersburg
Darko,Ignatkovich,0,170,5/10/1970,Russia,Kalmykiya,Elista
Pavel,Tolbanov,0,177,26/3/1968,Russia,Permskiy Kray,Solikamsk
Gleb,Suvorov,0,175,14/2/1992,Russia,Moskva,Moscow
Avenir,Sherstov,0,168,11/12/1950,Russia,Vladimirskaya Oblast,Vladimir
Nonna,Tabakova,1,167,20/9/1976,Russia,Novosibirskaya Oblast,Novosibirsk
Fedot,Chubarov,0,188,7/1/1955,Russia,Volgogradskaya Oblast,Volzhskiy
Natalia,Zolotova,1,168,14/12/1998,Russia,Moskovskaya Oblast,Podolsk
Sonia,Alogrina,1,162,20/3/1987,Russia,Yaroslavskaya Oblast,Yaroslavl
Prokopy,Belomestnykh,0,166,1/11/1984,Russia,Saratovskaya Oblast,Engels
Avgusta,Chernykh,1,155,5/6/1981,Russia,Moskva,Moscow
Piotr,Suvorkin,0,189,18/9/1979,Russia,Penzenskaya Oblast,Penza
Zinovy,Bogrov,0,191,3/5/1959,Russia,Chelyabinskaya Oblast,Chelyabinsk
Jekaterina,Kalugina,1,163,3/4/1978,Russia,Samarskaya Oblast,Chapayevsk
Angelika,Trofimova,1,137,20/2/1999,Russia,Yaroslavskaya Oblast,Yaroslavl
Konstantin,Biryukov,0,188,30/7/1989,Russia,Moskva,Moscow
Abataly,Paulkin,0,165,26/8/1953,Russia,Orlovskaya Oblast,Orel
Agafa,Lukyanova,1,178,26/9/1997,Russia,Udmurtiya,Glazov
Mstislav,Meledin,0,175,29/7/1954,Russia,Rostovskaya Oblast,Rostov-na-Donu
Abily,Anikin,0,164,23/7/1990,Russia,Ivanovskaya Oblast,Afanasovo
Anna,Volkova,1,166,29/11/2008,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Yefim,Yushkov,0,186,6/8/1970,Russia,Tulskaya Oblast,Tula
Arkadiy,Assonov,0,172,3/8/1960,Russia,Krasnoyarskiy Kray,Krasnoyarsk
Natalia,Loginovskaya,1,153,10/4/1993,Russia,Bashkortostan,Ufa
Ruslan,Tupolev,0,172,21/5/1952,Russia,Tatarstan,Kazan
Inna,Yudina,1,170,30/10/1989,Russia,Leningradskaya Oblast,Vyborg
Elena,Sakharova,1,150,5/7/1994,Russia,Sankt-Peterburg,Saint Petersburg
Gordan,Alliluyev,0,174,17/2/1951,Russia,Irkutskaya Oblast,Irkutsk
Tatiana,Krysova,1,161,8/8/2007,Russia,Zabaykalskiy Kray,Chita
Olga,Kariyeva,1,163,29/1/1958,Russia,Tulskaya Oblast,Tula
Maria,Shukhova,1,170,18/12/1968,Russia,Vologodskaya Oblast,Cherepovets
Vesna,Bortsova,1,176,9/11/1971,Russia,Moskva,Moscow
Angelika,Lomonosova,1,158,21/7/1977,Russia,Altayskiy Kray,Barnaul
Xenia,Dolgorukova,1,165,19/11/1961,Russia,Lipetskaya Oblast,Yelets
Avudim,Titovich,0,161,6/7/2000,Russia,Sankt-Peterburg,Saint Petersburg
Avkt,Sedelnikov,0,183,20/9/1966,Russia,Ryazanskaya Oblast,Kasimov
Damir,Tsaplin,0,196,18/8/1965,Russia,Tatarstan,Kazan
Avdelay,Kolomnikov,0,163,3/9/1998,Russia,Moskovskaya Oblast,Sergiyev Posad
Daria,Yunevich,1,152,14/10/1951,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Katerina,Mokhova,1,164,5/10/1979,Russia,Moskva,Moscow
Nastja,Maklakova,1,147,5/10/1998,Russia,Pskovskaya Oblast,Pskov
Ruslana,Barbolina,1,150,8/5/1993,Russia,Moskva,Moscow
Avimelekh,Shikhranov,0,193,21/9/1997,Russia,Permskiy Kray,Perm
Aviva,Abramova,1,159,12/11/1960,Russia,Yamalo-Nenetskiy Avtonomnyy Okrug,Nakhodka
Avlida,Vershinina,1,163,14/8/1975,Russia,Altayskiy Kray,Barnaul
Matvei,Lukin,0,177,24/1/1979,Russia,Moskva,Moscow
Avelina,Senkina,1,152,20/8/1973,Russia,Kemerovskaya Oblast,Novokuznetsk
Avundy,Zyryanov,0,190,19/10/1979,Russia,Bashkortostan,Ufa
Gennadiya,Dudko,1,158,13/9/1976,Russia,Nizhegorodskaya Oblast,Novaya Balakhna
Daniil,Pogrebnov,0,174,19/9/1964,Russia,Tambovskaya Oblast,Korshunovka
Boris,Ryzhikov,0,174,6/8/1984,Russia,Bashkortostan,Oktyabrskiy
Boyan,Lyagushkin,0,184,4/4/1987,Russia,Moskva,Moscow
Yury,Denisov,0,194,6/2/1998,Russia,Moskva,Moscow
David,Tselikovsky,0,186,18/4/1956,Russia,Moskva,Moscow
Nadezhda,Tatarova,1,166,21/6/1957,Russia,Irkutskaya Oblast,Irkutsk
Veronica,Mozhayeva,1,167,30/3/2008,Russia,Chelyabinskaya Oblast,Chelyabinsk
Vadim,Bulygin,0,187,10/7/1974,Russia,Tatarstan,Krasnyye Chelny
Avgustin,Nazarov,0,177,20/7/1954,Russia,Bashkortostan,Belebey
Aburom,Senotrusov,0,184,18/7/1984,Russia,Vologodskaya Oblast,Cherepovets
Vera,Bukina,1,173,12/5/1950,Russia,Udmurtiya,Izhevsk
Natalia,Limonova,1,178,5/2/1971,Russia,Moskva,Moscow
Svetoslav,Shikalov,0,187,25/2/1995,Russia,Kurskaya Oblast,Kursk
Aviva,Shinskaya,1,157,4/10/1983,Russia,Bashkortostan,Ufa
Stanislava,Khlebova,1,177,25/3/1971,Russia,Kemerovskaya Oblast,Kemerovo
Larissa,Gorbachyova,1,169,8/6/1987,Russia,Kirovskaya Oblast,Kirov
Borislav,Loskutnikov,0,188,13/6/1960,Russia,Orenburgskaya Oblast,Orenburg
Avgustina,Zubkova,1,148,12/5/2002,Russia,Tatarstan,Nizhnekamsk
Konstantin,Lvov,0,196,6/11/1976,Russia,Novosibirskaya Oblast,Novosibirsk
Stanislav,Osipenkov,0,181,26/9/2006,Russia,Irkutskaya Oblast,Tulun
Yaroslav,Ushakov,0,194,30/5/2003,Russia,Vladimirskaya Oblast,Muromskiy
Aventina,Khamidullina,1,168,10/9/1997,Russia,Bashkortostan,Sterlitamak
Nevena,Gubanova,1,142,27/7/1992,Russia,Chuvashiya,Cheboksary
Stefania,Sukina,1,152,1/3/1956,Russia,Kemerovskaya Oblast,Kiselevsk
Nastja,Dolgorukova,1,177,1/10/1967,Russia,Chuvashiya,Kanash
Abid,Chizhikov,0,182,30/9/1956,Russia,Magadanskaya Oblast,Magadan
Abnody,Tupolev,0,188,16/8/1962,Russia,Bryanskaya Oblast,Bryansk
Katerina,Guseva,1,163,11/9/1978,Russia,Irkutskaya Oblast,Angarsk
Stanislava,Dresvyanina,1,157,18/12/1985,Russia,Orenburgskaya Oblast,Orenburg
Panteleimon,Shishkanov,0,176,29/11/1986,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Lena,Lantsova,1,174,23/3/1962,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Afanasy,Yelagin,0,176,15/2/1997,Russia,Dagestan,Derbent
Danica,Usachyova,1,163,11/12/1991,Russia,Primorskiy Kray,Ussuriysk
Nail,Bezborodov,0,179,2/10/2007,Russia,Sverdlovskaya Oblast,Yekaterinburg
Natella,Alogrina,1,151,22/8/1987,Russia,Yaroslavskaya Oblast,Yaroslavl
Avim,Bazhanov,0,182,11/10/1974,Russia,Moskva,Moscow
Elina,Loseva,1,160,12/8/1977,Russia,Moskva,Moscow
Milica,Burmakina,1,149,23/9/1993,Russia,Mariy-El,Yoshkar-Ola
Agafonik,Dorokhov,0,168,7/10/1984,Russia,Irkutskaya Oblast,Cheremkhovo
Alexey,Entin,0,176,29/10/1983,Russia,Permskiy Kray,Kungur
Avenira,Yezhova,1,171,18/8/2003,Russia,Murmanskaya Oblast,Severomorsk
Avkt,Medvedkov,0,184,23/3/1988,Russia,Buryatiya,Severobaykalsk
Lyubov,Filenkova,1,158,17/11/1998,Russia,Sankt-Peterburg,Saint Petersburg
Galina,Nabatova,1,186,24/9/1997,Russia,Samarskaya Oblast,Samara
Nectarios,Skumin,0,181,4/1/1977,Russia,Stavropolskiy Kray,Blagodarnyy
Aburom,Babaev,0,173,20/1/1961,Russia,Kurganskaya Oblast,Kurgan
Agapy,Lachkov,0,166,2/3/1959,Russia,Sakha (Yakutiya),Ust-Maya
Budimir,Sayankin,0,175,15/6/2003,Russia,Dagestan,Makhachkala
Larissa,Izyumova,1,153,1/9/1967,Russia,Krasnodarskiy Kray,Krasnodar
Darko,Sizy,0,163,6/8/1963,Russia,Sankt-Peterburg,Saint Petersburg
Melania,Pashina,1,172,3/5/1975,Russia,Kirovskaya Oblast,Kirovo-Chepetsk
Avdifaks,Pyatosin,0,186,23/4/1994,Russia,Irkutskaya Oblast,Angarsk
Yegor,Tryndin,0,187,15/8/2001,Russia,Kabardino-Balkariya,Nalchik
Raisa,Yurlova,1,175,2/8/1965,Russia,Moskva,Moscow
Prokopy,Alistratov,0,187,23/3/1954,Russia,Tulskaya Oblast,Novomoskovsk
Agavva,Komolov,0,174,2/5/1963,Russia,Chelyabinskaya Oblast,Chelyabinsk
Avim,Lyamin,0,174,26/3/1988,Russia,Stavropolskiy Kray,Stavropol
Ruslan,Untilov,0,173,1/10/1974,Russia,Bashkortostan,Neftekamsk
Elvira,Tselikovskaya,1,173,10/8/1959,Russia,Chelyabinskaya Oblast,Chelyabinsk
Alla,Chelpanova,1,156,28/11/1955,Russia,Belgorodskaya Oblast,Valuyki
Zora,Golovakha,1,157,11/11/1959,Russia,Tatarstan,Kazan
Vuk,Kudryashov,0,162,19/10/1961,Russia,Volgogradskaya Oblast,Volgograd
Veronica,Zhilova,1,163,8/9/1988,Russia,Belgorodskaya Oblast,Belgorod
Vlada,Trufanova,1,148,4/10/1972,Russia,Dagestan,Derbent
Aventin,Zaporozhets,0,172,25/10/1991,Russia,Udmurtiya,Izhevsk
Elmir,Varennikov,0,177,11/10/1961,Russia,Moskva,Moscow
Antonina,Grankina,1,144,10/11/2000,Russia,Omskaya Oblast,Omsk
Rachel,Ismaylova,1,166,26/7/2001,Russia,Murmanskaya Oblast,Kandalaksha
Stanislava,Druganina,1,167,24/3/1963,Russia,Samarskaya Oblast,Samara
Prokopy,Kortnev,0,173,19/1/1962,Russia,Moskva,Moscow
Daria,Golubtsova,1,162,22/8/1987,Russia,Ryazanskaya Oblast,Kasimov
Timofey,Chistyakov,0,180,1/6/2002,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Mstislav,Surikov,0,184,20/5/1953,Russia,Voronezhskaya Oblast,Voronezh
Avreliya,Fokina,1,163,15/1/1974,Russia,Omskaya Oblast,Omsk
Svetlana,Sukachyova,1,150,7/5/1954,Russia,Sankt-Peterburg,Saint Petersburg
Mikhail,Stepankov,0,176,1/6/2001,Russia,Belgorodskaya Oblast,Staryy Oskol
Avdelay,Bebnev,0,190,25/8/1975,Russia,Permskiy Kray,Perm
Avdakt,Marinkin,0,179,27/2/1986,Russia,Volgogradskaya Oblast,Volgograd
Lada,Lopatina,1,168,14/1/1960,Russia,Tatarstan,Kazan
Milorad,Khomorkov,0,166,17/8/1990,Russia,Moskva,Moscow
Larissa,Abakumova,1,164,4/11/1979,Russia,Kirovskaya Oblast,Kirov
Gleb,Tseytlin,0,188,14/12/1986,Russia,Moskva,Moscow
Abram,Makhmudov,0,177,14/5/1950,Russia,Khabarovskiy Kray,Khabarovsk
Aviva,Manina,1,161,15/4/1972,Russia,Udmurtiya,Sarapul
Anna,Bogolyubskaya,1,152,27/3/1996,Russia,Nizhegorodskaya Oblast,Novaya Balakhna
Yaroslav,Globa,0,168,25/1/1956,Russia,Sankt-Peterburg,Saint Petersburg
Abel,Dorofeyev,0,162,1/3/1980,Russia,Moskva,Moscow
Abdullah,Ryakhin,0,175,30/12/1957,Russia,Saratovskaya Oblast,Saratov
Yekaterina,Subotina,1,163,27/3/1950,Russia,Ingushetiya,Nazran
Tamara,Sharonova,1,174,15/5/1973,Russia,Kaluzhskaya Oblast,Kaluga
Lyubov,Koshkina,1,166,21/11/2001,Russia,Dagestan,Makhachkala
Marta,Mosyakova,1,154,11/2/1982,Russia,Kurskaya Oblast,Kursk
Dmitry,Amaliyev,0,171,8/10/1997,Russia,Smolenskaya Oblast,Smolensk
Avdifaks,Kirillov,0,164,30/4/1970,Russia,Moskva,Moscow
Daniel,Subbotin,0,168,16/1/1951,Russia,Ryazanskaya Oblast,Ryazan
Tatiana,Butusova,1,159,26/10/1973,Russia,Sankt-Peterburg,Saint Petersburg
Nevena,Shchurova,1,152,14/4/1991,Russia,Moskovskaya Oblast,Podolsk
Ossip,Kurpatov,0,180,29/11/1997,Russia,North Ossetia,Vladikavkaz
Natella,Goreva,1,169,20/5/1961,Russia,Ingushetiya,Nazran
Pavel,Volosenkov,0,175,5/6/1974,Russia,Belgorodskaya Oblast,Belgorod
Margarita,Erdeli,1,164,5/9/1994,Russia,Sankt-Peterburg,Saint Petersburg
Angelika,Zharkova,1,180,8/7/2006,Russia,Vladimirskaya Oblast,Muromskiy
Avva,Kosomov,0,164,18/5/1963,Russia,Ryazanskaya Oblast,Ryazan
Anatoly,Rogov,0,168,7/4/1991,Russia,Bashkortostan,Ufa
Elina,Belomestnykh,1,164,11/4/1967,Russia,Kurganskaya Oblast,Kurgan
Viktor,Chaadayev,0,178,22/8/1967,Russia,Nizhegorodskaya Oblast,Nizhniy Novgorod
Irina,Shlykova,1,165,25/2/2001,Russia,Smolenskaya Oblast,Smolensk
Agapy,Senkin,0,172,21/12/1999,Russia,Kaliningradskaya Oblast,Sovetsk
Agapit,Dobrynin,0,165,16/6/1958,Russia,Kamchatskiy Kray,Petropavlovsk-Kamchatskiy
Nikolina,Fomina,1,153,12/4/1980,Russia,Permskiy Kray,Kungur
Agafonika,Korzhakova,1,180,13/11/1993,Russia,Sverdlovskaya Oblast,Yekaterinburg
Avit,Khlebov,0,178,15/3/1998,Russia,Astrakhanskaya Oblast,Astrakhan
Mila,Timoshkina,1,176,13/5/2003,Russia,Moskva,Moscow
Sviatoslav,Klimov,0,178,7/6/1983,Russia,Vologodskaya Oblast,Velikiy Ustyug
Ivan,Silayev,0,187,26/1/1989,Russia,North Ossetia,Vladikavkaz
Natasha,Golova,1,159,2/5/1988,Russia,Smolenskaya Oblast,Roslavl
Nevena,Ungern,1,156,24/1/1994,Russia,Moskva,Moscow
Vadim,Krupich,0,183,10/7/1961,Russia,Chuvashiya,Alatyr
Stanislava,Yuditskaya,1,155,20/10/1978,Russia,Moskva,Moscow
Avsey,Kashnikov,0,191,4/4/1982,Russia,Belgorodskaya Oblast,Belgorod
Avenir,Aksyonov,0,169,15/6/1996,Russia,Ulyanovskaya Oblast,Dimitrovgrad
Khioniya,Bortnik,1,163,26/8/1951,Russia,Krasnoyarskiy Kray,Krasnoyarsk
